transaction_id,customer_id,transaction_amount,transaction_hour,merchant_category,customer_tenure_days,num_transactions_24h,num_failed_transactions_24h,avg_transaction_amount_30d,is_foreign_transaction,device_type,country,previous_chargebacks,account_age_days,risk_score_external,is_fraud
15582,7636,446.94,4,restaurant,1022,1,0,254.46,False,pos,GB,0,1338,0.1253,0
15583,282,46.46,16,crypto,1777,1,1,72.47,False,mobile,BR,0,2025,0.006,0
15584,2261,41.01,15,restaurant,87,0,1,49.84,False,mobile,US,0,128,0.8198,0
15585,9227,46.8,15,travel,2633,2,0,36.26,False,tablet,US,0,2803,0.0002,0
15586,6584,33.71,10,entertainment,2630,2,0,29.09,False,mobile,BR,0,3009,0.0004,0
15587,8837,19.56,5,electronics,1059,0,0,18.21,False,tablet,US,0,1314,0.014,0
15588,248,52.11,6,gambling,1518,4,0,51.98,False,mobile,US,0,1739,0.0273,0
15589,8776,88.18,22,entertainment,563,2,2,75.55,False,mobile,US,0,890,0.3384,0
15590,7787,355.68,20,gambling,2600,0,0,468.15,False,pos,US,0,2686,0.0002,0
15591,1252,28.6,8,restaurant,1503,2,1,24.88,False,mobile,FR,1,1746,0.0203,0
15592,4362,387.44,10,electronics,2865,2,0,72.79,False,mobile,US,1,2968,0.0007,0
15593,3824,26.62,23,travel,652,1,1,33.63,False,mobile,BR,0,893,0.1584,0
15594,8641,89.05,6,travel,2152,1,0,97.31,False,tablet,US,0,2202,0.0026,0
15595,6623,412.4,5,electronics,2942,1,0,470.27,False,tablet,GB,0,3061,0.0,0
15596,7359,52.72,13,restaurant,3203,1,0,33.08,False,tablet,CA,0,3470,0.0002,0
15597,9152,9.55,23,restaurant,696,0,0,15.56,False,mobile,BR,0,918,0.0053,0
15598,3088,89.71,16,electronics,644,3,0,99.24,False,mobile,US,0,851,0.3106,0
15599,679,43.87,22,entertainment,1910,5,0,38.93,False,mobile,US,0,2004,0.0012,0
15600,4296,89.57,16,electronics,3630,0,1,115.6,False,pos,NG,0,3935,0.0,0
15601,9415,106.69,7,travel,1829,1,0,70.28,True,tablet,DE,0,2064,0.0066,0
15602,6746,295.85,18,grocery,3122,3,0,158.97,False,pos,CA,0,3204,0.0004,0
15603,369,74.78,9,fashion,81,1,1,84.49,False,desktop,US,1,217,0.6655,1
15604,9843,6.27,22,travel,2402,0,0,11.87,False,desktop,RU,0,2659,0.0001,0
15605,5354,16.8,9,utilities,1724,1,0,23.46,False,mobile,DE,0,1830,0.0006,0
15606,3908,31.02,12,fashion,3542,1,0,24.84,False,desktop,US,0,3794,0.0,0
15607,4879,13.0,11,electronics,2452,0,0,6.6,False,desktop,US,0,2620,0.0002,0
15608,5323,75.51,12,electronics,2518,2,0,51.86,False,desktop,US,0,2584,0.0004,0
15609,9216,38.35,10,travel,795,1,0,41.09,False,mobile,IN,0,1006,0.3044,0
15610,3571,16.52,12,electronics,2919,1,1,17.03,False,mobile,US,2,2953,0.0002,0
15611,6611,110.72,4,gambling,1225,4,0,73.64,False,mobile,US,0,1558,0.116,0
15612,1136,71.07,13,electronics,213,0,0,92.69,False,pos,IN,0,275,0.4423,0
15613,4198,76.95,12,other,453,2,0,102.89,False,tablet,US,0,546,0.1602,0
15614,9299,154.49,9,other,3099,1,0,133.21,False,desktop,US,0,3121,0.0001,0
15615,7608,7.29,20,fashion,651,1,1,7.98,False,mobile,US,0,735,0.0247,0
15616,9305,107.45,9,fashion,1651,1,0,127.82,False,mobile,RU,0,1771,0.0002,0
15617,1285,11.86,15,fashion,1394,1,1,8.99,False,mobile,NG,0,1646,0.0737,0
15618,4614,24.55,22,gambling,1905,1,1,37.71,False,mobile,US,0,1934,0.0007,0
15619,5185,143.26,3,entertainment,2848,0,0,144.18,False,mobile,RU,0,3216,0.0001,0
15620,936,88.92,12,entertainment,3434,3,1,53.69,False,pos,US,0,3490,0.0,0
15621,5142,17.36,6,restaurant,58,2,0,14.23,False,mobile,CN,0,318,0.7248,0
15622,3737,223.44,20,travel,1384,2,0,37.02,False,mobile,US,2,1575,0.0095,0
15623,93,15.98,19,fashion,3073,1,0,17.45,False,mobile,US,0,3312,0.0,0
15624,1083,28.5,7,restaurant,3497,1,2,21.72,False,mobile,US,1,3762,0.0001,0
15625,4829,39.99,11,restaurant,3352,1,0,51.11,False,desktop,US,0,3601,0.0,0
15626,1076,74.09,2,grocery,598,5,0,103.02,False,pos,US,0,840,0.2183,0
15627,3943,147.17,1,grocery,3387,0,0,190.38,False,desktop,DE,0,3743,0.0,0
15628,9878,171.67,19,restaurant,2306,2,0,204.92,False,desktop,GB,0,2612,0.0001,0
15629,4334,18.19,17,restaurant,3263,2,0,26.93,False,desktop,US,0,3550,0.0,0
15630,5620,50.57,9,utilities,605,3,0,61.27,False,mobile,US,0,617,0.3867,0
15631,4124,51.96,13,electronics,971,2,0,29.99,False,mobile,US,0,975,0.4877,0
15632,1060,23.35,13,electronics,1136,2,1,44.53,False,mobile,US,0,1460,0.0225,0
15633,8068,13.43,5,restaurant,1994,0,0,14.91,False,mobile,US,0,2349,0.0017,0
15634,7309,122.29,0,grocery,2782,1,0,352.79,False,mobile,NG,1,2868,0.0,0
15635,4384,106.27,4,electronics,2059,0,1,138.78,False,mobile,US,0,2167,0.016,0
15636,1902,18.03,16,crypto,1938,2,1,26.02,False,mobile,US,0,2076,0.0005,0
15637,7273,175.26,14,utilities,2073,0,1,86.49,False,mobile,US,1,2332,0.0023,0
15638,3250,46.74,15,travel,1443,1,0,44.09,False,mobile,US,0,1448,0.0013,0
15639,4818,50.97,4,gambling,1204,0,0,49.02,False,desktop,CN,0,1439,0.0385,0
15640,2543,11.92,13,crypto,3492,1,0,20.24,False,mobile,US,0,3519,0.0,0
15641,4174,64.57,8,grocery,1297,0,0,44.52,False,desktop,CA,2,1595,0.0396,0
15642,9128,35.13,7,grocery,2970,1,0,29.66,True,mobile,FR,0,3220,0.0001,0
15643,2936,382.52,1,crypto,835,1,0,297.76,False,mobile,US,0,1129,0.3847,0
15644,3824,83.59,21,fashion,652,3,0,43.42,False,desktop,BR,0,893,0.1529,0
15645,5008,96.82,0,restaurant,3027,0,0,145.73,False,mobile,CN,0,3204,0.0,0
15646,2837,72.13,22,grocery,3524,2,0,10.92,False,tablet,IN,0,3571,0.0007,0
15647,9696,23.46,18,grocery,2395,0,0,61.5,False,mobile,US,0,2550,0.0,0
15648,1038,54.17,12,restaurant,54,0,1,73.03,False,desktop,US,0,112,0.1747,1
15649,1224,162.35,13,entertainment,2388,0,0,166.86,False,tablet,US,0,2672,0.0002,0
15650,6283,256.06,20,fashion,2173,2,0,146.32,False,mobile,US,0,2292,0.0015,0
15651,6076,90.66,16,utilities,19,1,1,60.72,False,mobile,US,0,215,0.5646,0
15652,2840,69.93,21,fashion,3548,1,0,73.18,False,mobile,RU,0,3824,0.0,0
15653,754,22.83,9,restaurant,3417,2,1,23.0,False,mobile,US,0,3519,0.0001,0
15654,1308,144.36,4,gambling,868,0,0,102.43,False,desktop,NG,0,1012,0.1962,0
15655,2203,58.74,9,restaurant,143,0,0,54.73,False,tablet,CA,0,441,0.4057,0
15656,3952,98.25,7,utilities,802,1,0,79.12,False,pos,FR,0,812,0.0224,0
15657,5564,23.56,20,entertainment,378,0,0,16.15,False,desktop,IN,0,495,0.087,0
15658,6189,26.24,22,fashion,472,2,0,40.36,False,mobile,CN,0,648,0.523,0
15659,6927,38.48,9,other,1411,0,0,24.77,False,mobile,CN,0,1552,0.0055,0
15660,497,171.31,8,utilities,434,1,0,133.42,False,desktop,US,0,653,0.0826,0
15661,5426,14.05,19,other,912,1,0,25.55,False,mobile,US,0,1082,0.0355,0
15662,449,24.0,8,fashion,1902,1,0,12.07,False,desktop,US,0,2073,0.0007,0
15663,6509,75.49,18,travel,2463,0,1,66.25,False,mobile,US,0,2490,0.0003,0
15664,3138,6.94,20,entertainment,1742,0,0,9.29,False,desktop,US,0,1988,0.0009,0
15665,6062,2.65,5,grocery,2884,1,0,3.38,False,mobile,US,0,3120,0.0,0
15666,4721,23.65,4,restaurant,2089,2,0,22.05,False,desktop,NG,0,2318,0.0009,0
15667,8137,174.29,6,utilities,2981,2,0,96.57,False,mobile,US,1,3266,0.0001,0
15668,967,46.8,4,restaurant,2196,6,0,42.97,False,mobile,US,0,2569,0.0001,0
15669,5292,249.46,22,fashion,3218,1,0,293.89,False,mobile,US,1,3319,0.0,0
15670,3072,35.8,1,grocery,1757,2,0,41.14,False,mobile,US,0,1825,0.001,0
15671,130,8.24,20,fashion,2317,2,1,8.23,False,desktop,US,0,2685,0.0,0
15672,5334,11.53,1,other,3268,1,1,14.37,False,desktop,CA,0,3576,0.0,0
15673,7794,60.64,3,restaurant,1136,3,0,67.54,False,mobile,US,0,1231,0.1015,0
15674,6125,259.04,3,restaurant,507,4,1,191.56,True,tablet,DE,0,581,0.8995,0
15675,479,61.18,1,fashion,2422,1,0,45.43,False,mobile,US,0,2676,0.0002,0
15676,6473,147.65,17,grocery,1638,0,0,94.39,False,tablet,US,0,2032,0.0299,0
15677,7135,6.31,13,restaurant,59,1,1,8.12,False,mobile,US,0,425,0.5163,0
15678,716,44.02,14,utilities,2918,0,0,49.57,False,tablet,US,0,3084,0.0,0
15679,3804,12.74,9,utilities,80,1,0,10.84,False,mobile,CA,0,290,0.2753,0
15680,2935,10.08,0,grocery,2950,3,0,13.57,False,mobile,RU,0,3294,0.0,0
15681,7468,12.46,7,utilities,2114,2,0,18.68,False,mobile,US,1,2306,0.0,0
15682,3617,23.22,9,electronics,188,1,0,19.51,False,mobile,US,2,460,0.4987,1
15683,2077,119.01,20,grocery,1695,0,1,101.48,False,mobile,US,0,1990,0.013,0
15684,5258,303.97,12,fashion,1054,2,0,175.89,False,desktop,US,0,1073,0.0621,0
15685,7571,22.03,3,restaurant,2512,1,0,28.44,False,mobile,US,0,2566,0.0,0
15686,3876,17.42,14,other,2203,2,0,21.77,False,mobile,US,0,2428,0.004,0
15687,8968,33.44,10,travel,882,2,0,49.19,False,desktop,US,0,1137,0.0417,0
15688,6501,22.18,6,grocery,445,1,0,23.08,False,mobile,BR,0,652,0.1574,0
15689,1155,33.26,4,grocery,1114,2,0,45.9,False,tablet,US,0,1352,0.0093,0
15690,9770,31.49,4,entertainment,3139,2,0,17.28,False,desktop,US,0,3229,0.0,0
15691,7208,74.0,23,crypto,804,2,0,69.92,False,desktop,US,1,1199,0.109,0
15692,2343,8.97,9,other,1992,2,0,18.57,True,mobile,DE,0,2150,0.0075,0
15693,3052,74.43,23,entertainment,640,1,1,90.35,False,mobile,BR,0,1039,0.0562,0
15694,4671,33.81,12,electronics,350,2,0,41.17,False,mobile,US,0,722,0.3723,0
15695,220,40.67,10,electronics,3295,1,0,41.98,True,mobile,CA,2,3629,0.0,0
15696,8957,28.33,23,grocery,2360,1,0,44.26,False,mobile,US,0,2614,0.0001,0
15697,797,197.45,11,electronics,3535,3,0,134.24,False,mobile,US,0,3684,0.0,0
15698,1717,202.34,20,travel,2358,1,0,155.75,False,mobile,US,0,2536,0.0001,0
15699,5309,105.37,13,fashion,246,2,0,76.87,False,mobile,GB,0,436,0.5465,0
15700,7951,14.17,22,grocery,2284,2,0,10.7,False,mobile,CN,1,2588,0.0002,0
15701,9404,17.58,12,utilities,1622,1,0,45.47,False,desktop,US,0,1668,0.0011,0
15702,1147,33.79,7,fashion,1940,1,0,32.72,False,desktop,US,0,2078,0.0,0
15703,158,45.66,2,electronics,2034,1,0,51.61,False,desktop,FR,1,2173,0.001,0
15704,6960,11.93,20,fashion,2060,2,0,20.22,True,desktop,BR,0,2384,0.0011,0
15705,2700,13.46,14,travel,433,1,0,15.34,False,mobile,US,0,708,0.6527,0
15706,1314,46.66,21,grocery,3115,0,0,69.99,True,mobile,GB,0,3479,0.0001,0
15707,45,63.44,0,travel,248,2,1,72.77,False,desktop,US,1,462,0.0713,0
15708,9657,52.21,6,fashion,3072,4,0,79.34,False,desktop,DE,0,3408,0.0001,0
15709,7306,102.58,21,entertainment,1129,0,0,108.09,False,mobile,IN,0,1520,0.1543,0
15710,3368,116.49,19,fashion,1051,1,0,82.85,False,mobile,US,1,1380,0.0207,0
15711,5967,40.26,18,grocery,2622,1,0,36.09,False,desktop,CA,0,2781,0.0005,0
15712,8907,7.94,22,restaurant,3282,2,0,15.97,False,mobile,US,1,3467,0.0,0
15713,9130,39.69,4,grocery,586,6,0,26.26,False,pos,GB,0,847,0.5715,1
15714,5298,100.89,17,electronics,2426,0,0,85.92,False,desktop,US,0,2552,0.0006,0
15715,9407,33.96,3,utilities,3208,2,0,24.99,False,pos,BR,0,3210,0.0,0
15716,7550,118.24,17,electronics,2893,1,2,89.04,False,desktop,US,0,3163,0.0001,0
15717,5429,31.36,0,travel,109,1,0,29.54,False,mobile,US,0,193,0.8759,0
15718,3757,144.26,8,gambling,2325,1,0,31.79,False,mobile,IN,0,2614,0.002,0
15719,9383,23.98,8,crypto,2664,4,0,34.69,False,desktop,US,0,2684,0.0008,0
15720,1941,9.84,21,travel,601,1,0,11.28,False,desktop,US,1,719,0.0784,0
15721,5403,7.87,14,utilities,2458,0,0,7.15,False,mobile,US,0,2475,0.0005,0
15722,1321,98.61,12,fashion,419,1,0,75.66,False,mobile,US,0,715,0.6468,0
15723,1331,67.48,7,entertainment,1642,1,2,43.42,False,tablet,CA,0,2039,0.1176,0
15724,600,102.43,7,restaurant,2346,3,0,10.93,False,mobile,IN,0,2383,0.0148,0
15725,3056,1581.06,6,gambling,1747,0,1,301.04,False,mobile,US,0,1757,0.0438,0
15726,7971,108.07,9,travel,797,1,0,53.72,True,mobile,US,1,1187,0.2564,0
15727,1834,65.14,23,gambling,263,1,0,45.17,False,mobile,US,0,582,0.1586,0
15728,8313,21.57,20,grocery,1500,0,0,13.44,False,mobile,CA,0,1797,0.0192,0
15729,9937,68.47,5,grocery,2121,0,0,60.17,False,desktop,US,0,2437,0.0022,0
15730,5194,34.13,19,crypto,324,2,0,29.58,False,desktop,US,0,443,0.474,0
15731,7857,37.48,21,restaurant,362,0,0,51.48,False,desktop,DE,0,692,0.2476,0
15732,6673,26.99,21,utilities,1219,1,0,21.86,False,desktop,US,0,1338,0.0206,0
15733,4539,22.68,4,restaurant,3045,2,0,33.72,False,mobile,CN,2,3317,0.0002,0
15734,2844,129.99,22,fashion,1763,3,0,196.18,False,pos,US,0,1974,0.0004,0
15735,6712,23.95,14,fashion,1301,4,0,36.79,True,desktop,IN,0,1619,0.0088,0
15736,2285,33.28,4,utilities,2487,4,0,36.83,False,desktop,CA,1,2799,0.0001,0
15737,3621,82.97,9,grocery,3636,1,0,41.86,False,desktop,CA,0,3940,0.0,0
15738,1538,103.08,21,other,404,1,0,54.32,False,mobile,US,0,544,0.2078,0
15739,5742,158.98,4,fashion,2269,0,1,100.34,False,pos,US,0,2282,0.0096,0
15740,1643,11.43,23,restaurant,1633,0,0,8.14,False,desktop,US,0,1754,0.0127,0
15741,8005,10.93,23,grocery,3450,6,0,11.22,False,mobile,NG,1,3464,0.0,0
15742,4709,27.9,12,travel,2803,3,1,38.57,False,desktop,US,1,2849,0.0001,0
15743,7100,147.05,9,other,3110,2,0,165.36,True,desktop,FR,1,3374,0.0,0
15744,4482,26.83,5,grocery,1084,2,0,36.78,False,mobile,GB,0,1311,0.0078,0
15745,7720,18.47,8,gambling,298,1,0,19.49,False,tablet,US,0,380,0.3888,0
15746,8855,31.88,13,fashion,2077,1,0,25.38,False,mobile,FR,0,2174,0.0,0
15747,4631,53.39,19,entertainment,540,1,0,68.5,False,tablet,US,0,773,0.103,0
15748,3629,22.8,7,entertainment,3086,0,0,25.64,True,desktop,US,0,3376,0.0,0
15749,7160,11.48,2,electronics,270,2,0,19.34,False,mobile,CA,0,332,0.0705,0
15750,9673,61.47,6,electronics,3233,1,0,42.1,False,pos,IN,0,3464,0.0,0
15751,1764,4.12,9,electronics,2197,0,0,5.33,False,desktop,US,0,2286,0.0018,0
15752,7440,108.58,5,fashion,1735,2,0,105.44,False,desktop,NG,0,1750,0.0302,0
15753,39,171.3,7,entertainment,1011,0,1,193.49,False,pos,US,2,1394,0.1888,0
15754,9812,1398.21,4,grocery,2089,2,0,307.36,False,mobile,CN,0,2372,0.0692,0
15755,7950,38.77,18,grocery,279,1,0,27.9,False,mobile,NG,0,398,0.7358,0
15756,9459,21.58,5,travel,2826,3,0,29.59,False,pos,DE,0,3121,0.0001,0
15757,1059,24.98,17,grocery,1550,3,0,35.79,False,mobile,IN,1,1903,0.0141,0
15758,521,54.84,7,utilities,1307,2,1,35.89,False,mobile,IN,0,1703,0.0218,0
15759,4307,127.51,3,electronics,2699,0,1,78.59,False,mobile,US,0,3034,0.0004,0
15760,600,10.6,16,grocery,2346,0,0,9.83,False,mobile,IN,0,2383,0.0001,0
15761,554,43.23,10,travel,1161,2,0,30.44,False,mobile,US,0,1391,0.0134,0
15762,910,16.65,17,electronics,335,3,0,23.15,False,mobile,IN,0,707,0.8592,0
15763,602,101.21,17,utilities,2844,4,0,75.07,False,desktop,FR,1,3065,0.0003,0
15764,965,108.7,17,travel,3465,1,0,112.72,False,mobile,US,0,3623,0.0,0
15765,3601,84.9,5,travel,1626,1,0,52.98,False,desktop,CA,0,1820,0.0186,0
15766,4947,32.59,14,electronics,1351,2,0,51.82,False,mobile,US,0,1677,0.0065,0
15767,1029,213.98,0,electronics,2064,1,1,218.66,False,mobile,US,0,2206,0.0018,0
15768,6404,5.48,14,restaurant,3368,1,0,5.42,False,tablet,CA,0,3760,0.0,0
15769,6067,205.93,6,crypto,1397,2,0,165.56,False,desktop,US,0,1717,0.0315,0
15770,2918,44.56,2,utilities,3452,1,0,39.28,False,mobile,BR,0,3656,0.0,0
15771,2983,63.23,1,utilities,2924,1,0,75.97,False,mobile,DE,1,3185,0.0,0
15772,9850,10.83,18,grocery,1732,0,0,7.83,False,desktop,DE,0,1770,0.0005,0
15773,2949,31.23,5,fashion,1939,4,0,20.69,False,desktop,US,0,2169,0.0004,0
15774,9069,134.97,18,entertainment,1832,1,0,183.08,False,mobile,NG,0,1864,0.0004,0
15775,2039,27.8,9,restaurant,3607,2,0,18.02,False,tablet,DE,0,3888,0.0,0
15776,1798,153.32,14,electronics,679,2,1,151.93,False,desktop,US,0,890,0.3977,0
15777,8603,45.98,16,fashion,914,2,2,18.12,False,pos,US,0,1261,0.1627,0
15778,6056,22.91,0,travel,3138,1,0,25.8,True,pos,US,0,3429,0.0001,0
15779,7634,34.33,17,entertainment,1562,1,0,35.0,False,mobile,IN,0,1907,0.0043,0
15780,5721,12.56,18,gambling,3577,0,0,12.64,False,desktop,NG,0,3877,0.0,0
15781,9738,57.71,13,restaurant,1616,1,2,72.46,False,mobile,CN,1,1682,0.0409,0
15782,294,4.62,11,grocery,1211,2,1,6.1,False,tablet,US,3,1569,0.0394,0
15783,1500,71.72,7,utilities,3071,1,0,87.71,False,mobile,US,1,3457,0.0,0
15784,1099,20.33,8,entertainment,151,1,0,21.95,False,desktop,US,0,204,0.3342,0
15785,6710,72.9,18,gambling,1809,3,0,42.38,False,desktop,US,0,2019,0.0003,0
15786,3091,21.51,18,fashion,1254,1,0,34.76,False,mobile,US,0,1282,0.0194,0
15787,7844,26.23,13,other,3164,1,0,41.56,False,desktop,US,0,3462,0.0,0
15788,1233,24.25,2,electronics,3542,6,0,39.89,False,tablet,US,0,3602,0.0,0
15789,2281,14.14,5,electronics,2786,1,0,19.03,False,desktop,US,0,3062,0.0001,0
15790,651,137.3,16,restaurant,1786,3,0,99.78,False,mobile,DE,0,1999,0.012,0
15791,9934,13.82,23,entertainment,1353,2,0,11.58,False,mobile,US,0,1502,0.046,0
15792,7144,12.92,16,entertainment,513,1,0,12.13,False,mobile,US,0,890,0.2404,0
15793,1083,18.76,13,grocery,3497,3,0,32.46,False,tablet,US,1,3762,0.0,0
15794,6465,197.28,7,other,482,3,0,16.33,False,pos,US,1,727,0.8539,0
15795,4333,28.94,19,restaurant,3144,2,0,58.26,False,pos,US,0,3280,0.0,0
15796,9173,79.88,0,electronics,261,2,1,86.43,False,tablet,US,0,266,0.849,0
15797,1335,76.13,6,entertainment,1948,0,0,62.41,False,desktop,US,0,2187,0.0022,0
15798,283,127.6,19,restaurant,2450,2,0,103.65,False,desktop,US,0,2465,0.0001,0
15799,1532,219.31,11,grocery,34,3,1,209.04,False,mobile,US,0,199,0.8443,0
15800,9393,163.6,13,fashion,1532,2,0,151.77,False,mobile,US,0,1871,0.004,0
15801,9303,118.71,19,fashion,2010,1,0,114.38,False,desktop,NG,0,2365,0.0001,0
15802,685,7.84,1,fashion,619,2,0,6.17,False,desktop,GB,0,864,0.7697,0
15803,5168,30.96,5,fashion,711,2,1,45.69,False,pos,GB,0,1027,0.1189,0
15804,6832,36.08,22,grocery,848,3,1,46.28,False,desktop,GB,0,1179,0.06,0
15805,45,53.73,20,restaurant,248,2,0,56.73,False,mobile,US,1,462,0.5708,0
15806,164,101.66,1,fashion,1484,1,0,58.06,False,desktop,US,0,1716,0.0396,0
15807,658,46.27,8,grocery,2311,3,1,54.6,False,tablet,DE,1,2486,0.0001,0
15808,7002,209.36,12,restaurant,1512,2,1,326.51,False,tablet,US,0,1519,0.04,0
15809,9420,173.32,10,grocery,1265,1,1,228.45,False,desktop,BR,0,1510,0.0111,0
15810,678,46.64,2,electronics,309,0,0,63.75,False,mobile,DE,0,640,0.6512,0
15811,1435,89.68,18,grocery,1166,0,0,79.68,False,pos,US,0,1255,0.0139,0
15812,4620,40.78,9,restaurant,3279,3,0,30.48,False,mobile,US,0,3436,0.0,0
15813,4362,112.07,19,entertainment,2865,2,0,78.65,False,mobile,US,1,2968,0.0001,0
15814,2121,121.57,13,grocery,2808,1,1,97.85,False,desktop,US,0,3104,0.0001,0
15815,1997,454.15,6,restaurant,2018,0,1,76.89,False,mobile,US,0,2043,0.0057,0
15816,1396,18.52,14,restaurant,2157,2,0,13.44,False,mobile,GB,0,2517,0.002,0
15817,2495,8.95,0,travel,1529,0,0,21.09,False,mobile,GB,0,1781,0.0011,0
15818,8410,40.37,12,grocery,2724,1,0,61.41,False,desktop,CA,0,2735,0.0001,0
15819,4518,78.09,0,other,215,1,0,60.8,False,mobile,US,0,499,0.4007,0
15820,9191,37.7,7,electronics,484,1,0,42.37,False,mobile,IN,0,567,0.4256,0
15821,8413,25.78,17,other,843,0,1,30.27,False,mobile,RU,1,1230,0.0668,0
15822,5235,10.76,5,travel,1374,1,0,17.51,False,desktop,US,0,1577,0.0051,0
15823,8227,754.46,21,electronics,2226,1,0,545.32,False,desktop,US,0,2542,0.0016,0
15824,1640,86.34,8,grocery,998,0,0,67.75,False,mobile,RU,0,1162,0.0101,0
15825,6406,20.23,1,entertainment,3346,1,0,12.74,False,desktop,US,0,3449,0.0004,0
15826,9420,203.16,21,electronics,1265,4,0,209.25,False,desktop,BR,0,1510,0.0639,0
15827,6189,40.8,1,restaurant,472,2,0,62.74,False,mobile,CN,0,648,0.6018,0
15828,4848,108.4,5,fashion,354,1,0,144.87,False,desktop,US,0,552,0.2789,0
15829,6550,14.19,11,utilities,2571,1,0,14.75,True,tablet,CA,0,2677,0.0001,0
15830,1364,78.4,14,grocery,738,2,0,49.47,False,mobile,US,0,887,0.3051,0
15831,2918,21.89,13,grocery,3452,0,0,33.94,False,pos,BR,0,3656,0.0,0
15832,2511,44.58,20,electronics,727,2,0,27.19,False,mobile,US,0,959,0.0714,0
15833,1173,38.0,2,restaurant,1429,1,0,22.65,False,desktop,FR,0,1512,0.008,0
15834,7044,9.08,1,fashion,3170,1,1,8.38,False,desktop,US,0,3316,0.0001,0
15835,6334,254.71,16,travel,352,3,1,262.18,False,mobile,FR,0,627,0.0775,1
15836,8725,8.11,23,grocery,3398,2,1,6.26,False,tablet,US,0,3408,0.0001,0
15837,6949,66.13,18,electronics,1369,2,0,57.9,True,mobile,CA,0,1430,0.0123,0
15838,8101,55.15,19,utilities,1610,2,0,35.27,False,mobile,US,0,1799,0.0045,0
15839,1391,152.5,5,gambling,1117,2,0,208.91,False,pos,US,0,1119,0.0686,0
15840,648,48.03,21,restaurant,1955,2,0,65.97,False,desktop,BR,0,1971,0.0014,0
15841,3642,42.88,9,gambling,3388,1,0,73.6,False,mobile,DE,0,3651,0.0,0
15842,1301,50.79,12,grocery,2773,0,0,40.33,False,tablet,US,0,3166,0.0002,0
15843,7655,41.99,0,entertainment,473,3,1,45.28,False,mobile,US,0,681,0.588,0
15844,4286,167.49,22,travel,2800,5,0,128.98,False,desktop,US,0,3106,0.0001,0
15845,9405,22.4,12,grocery,2787,0,0,20.64,False,mobile,US,0,2873,0.0,0
15846,872,128.26,1,other,737,1,2,108.49,False,desktop,US,1,773,0.0377,0
15847,9459,45.36,13,gambling,2826,1,0,44.67,False,pos,DE,0,3121,0.0,0
15848,7242,229.24,1,travel,2270,2,0,138.95,False,desktop,CA,0,2644,0.0068,0
15849,8018,110.16,1,restaurant,590,2,0,54.04,False,mobile,US,0,868,0.2698,0
15850,4868,50.2,13,entertainment,1177,0,1,43.69,False,desktop,US,0,1230,0.0273,0
15851,3575,34.57,17,grocery,3479,0,0,28.34,False,mobile,US,0,3735,0.0,0
15852,7218,60.99,7,travel,727,3,0,56.51,False,desktop,BR,2,831,0.1905,0
15853,9788,29.64,2,electronics,981,1,0,51.57,False,tablet,IN,1,1340,0.1001,0
15854,269,50.07,10,restaurant,2236,1,0,40.48,False,desktop,FR,0,2379,0.0003,0
15855,5958,322.79,20,gambling,2614,0,0,163.61,False,mobile,GB,0,2975,0.0001,0
15856,2461,90.59,10,restaurant,1242,1,0,126.26,False,mobile,FR,1,1426,0.0066,0
15857,3953,123.68,8,restaurant,2659,3,0,82.53,True,mobile,US,0,2941,0.0002,0
15858,5708,109.72,9,travel,1172,0,0,73.48,False,desktop,RU,0,1365,0.0081,0
15859,2155,54.94,8,grocery,2572,1,0,54.92,False,mobile,DE,0,2833,0.0,0
15860,106,42.29,21,utilities,2873,0,0,33.47,False,mobile,US,0,3096,0.0,0
15861,687,17.6,0,utilities,1485,0,0,14.6,False,mobile,BR,0,1768,0.0109,0
15862,264,44.67,18,travel,3377,0,0,49.44,False,mobile,US,0,3447,0.0,0
15863,459,31.57,8,fashion,3069,0,0,26.19,False,mobile,US,0,3105,0.0,0
15864,1650,28.62,4,electronics,3053,1,0,43.38,False,mobile,BR,0,3199,0.0001,0
15865,4382,60.69,13,gambling,421,1,0,69.52,False,mobile,US,0,631,0.0494,0
15866,4467,8.59,9,restaurant,2917,0,0,6.97,False,mobile,US,0,3175,0.0,0
15867,124,52.11,15,restaurant,1720,1,0,54.22,False,mobile,US,1,1784,0.0022,0
15868,274,19.0,8,restaurant,3499,1,0,15.66,False,desktop,US,0,3521,0.0,0
15869,2518,59.94,4,restaurant,1921,1,0,43.14,False,mobile,US,0,2113,0.0003,0
15870,509,135.75,5,utilities,981,0,0,12.61,False,desktop,US,0,1158,0.417,0
15871,2048,54.84,10,grocery,1940,2,0,53.25,False,mobile,US,0,2291,0.0002,0
15872,356,79.76,2,grocery,3623,2,0,59.75,False,mobile,GB,0,3624,0.0,0
15873,858,19.71,18,utilities,209,1,0,18.77,False,mobile,GB,0,580,0.599,0
15874,6596,9.63,15,utilities,1814,3,1,10.0,False,pos,US,0,1925,0.0032,0
15875,1341,55.73,0,grocery,1950,1,0,56.35,True,desktop,IN,0,2337,0.0097,0
15876,4404,6.43,2,grocery,3421,0,0,7.89,False,mobile,DE,1,3558,0.0,0
15877,8058,53.33,12,utilities,1753,1,0,32.17,False,desktop,US,0,1762,0.0009,0
15878,593,18.56,23,fashion,876,0,2,28.18,False,tablet,CA,0,988,0.1002,0
15879,2700,35.82,2,entertainment,433,2,0,32.94,False,mobile,US,0,708,0.4402,0
