transaction_id,customer_id,transaction_amount,transaction_hour,customer_tenure_days,num_transactions_24h,num_failed_transactions_24h,avg_transaction_amount_30d,previous_chargebacks,account_age_days,risk_score_external,amount_to_customer_avg_ratio,failed_transaction_rate_24h,high_velocity_flag,has_previous_chargeback,merchant_category,device_type,country,is_foreign_transaction,is_fraud
15061,1475,27.16,6,3567,0,0,35.14,0,3952,0.0,0.7729083665338645,0.0,0,0,restaurant,mobile,US,False,0
15062,1240,12.7,2,150,0,0,16.69,0,177,0.6333,0.7609346914319951,0.0,0,0,grocery,desktop,US,False,0
15063,6599,64.54,18,483,4,1,85.98,0,526,0.1926,0.7506396836473599,0.25,0,0,other,mobile,BR,False,0
15064,2747,34.8,15,820,3,0,27.9,2,948,0.0312,1.2473118279569892,0.0,0,1,utilities,desktop,BR,False,0
15065,4699,132.22,13,1099,1,1,57.95,0,1226,0.1976,2.2816220880069022,1.0,0,0,travel,desktop,US,False,0
15066,1222,68.2,13,2019,0,0,69.4,0,2037,0.0,0.9827089337175792,0.0,0,0,fashion,pos,GB,False,0
15067,5866,29.89,20,2056,0,0,18.22,1,2084,0.0026,1.640504939626784,0.0,0,1,gambling,mobile,US,False,0
15068,769,9.78,1,511,1,0,9.71,0,619,0.6724,1.007209062821833,0.0,0,0,fashion,mobile,IN,True,0
15069,1744,103.1,16,85,0,1,79.23,0,200,0.1222,1.3012747696579576,0.0,0,0,gambling,mobile,US,False,0
15070,1468,10.09,3,1404,0,0,11.26,0,1762,0.0081,0.8960923623445826,0.0,0,0,fashion,mobile,US,False,0
15071,1373,19.76,5,1642,3,0,20.12,0,1945,0.0004,0.9821073558648111,0.0,0,0,entertainment,tablet,US,False,0
15072,6244,70.05,11,1214,2,0,96.29,0,1445,0.0871,0.7274898743379374,0.0,0,0,electronics,tablet,US,False,0
15073,371,154.52,18,1225,4,0,121.65,0,1274,0.0057,1.2702013974517057,0.0,0,0,restaurant,desktop,US,False,0
15074,6731,14.71,6,2517,2,0,16.32,0,2875,0.0,0.9013480392156863,0.0,0,0,entertainment,pos,US,False,0
15075,6734,231.72,14,2534,1,0,156.07,0,2581,0.0005,1.4847183955917218,0.0,0,0,restaurant,mobile,US,False,0
15076,1986,120.94,17,2897,0,0,101.68,0,3282,0.0001,1.1894177812745867,0.0,0,0,restaurant,mobile,US,False,0
15077,4683,96.72,12,2546,2,0,90.47,1,2744,0.0006,1.0690836741461258,0.0,0,1,gambling,pos,IN,False,0
15078,1763,28.58,6,38,3,0,20.11,0,123,0.7406,1.4211834908005967,0.0,0,0,grocery,desktop,US,False,1
15079,2932,41.73,1,2456,1,0,46.1,0,2798,0.0007,0.9052060737527114,0.0,0,0,crypto,mobile,CA,False,0
15080,7758,32.24,22,73,2,0,51.74,0,141,0.3784,0.6231155778894473,0.0,0,0,electronics,desktop,NG,False,1
15081,4999,58.84,8,2477,0,0,33.25,1,2664,0.0001,1.769624060150376,0.0,0,1,gambling,pos,US,False,0
15082,9665,21.56,18,149,1,0,18.72,0,425,0.1412,1.1517094017094016,0.0,0,0,other,desktop,US,False,0
15083,9401,18.42,3,1745,3,1,23.19,0,1884,0.0026,0.7943078913324709,0.3333333333333333,0,0,utilities,mobile,GB,False,0
15084,2152,42.38,22,1177,2,0,44.64,0,1386,0.0205,0.9493727598566308,0.0,0,0,grocery,mobile,IN,False,0
15085,8114,147.21,18,1070,0,0,147.44,0,1324,0.0309,0.9984400434074878,0.0,0,0,travel,mobile,US,False,0
15086,3356,26.61,0,1611,2,0,25.34,0,1967,0.0149,1.0501183898973954,0.0,0,0,grocery,mobile,CA,False,0
15087,3778,19.58,9,3105,1,0,14.07,0,3348,0.0,1.3916133617626154,0.0,0,0,entertainment,pos,BR,False,0
15088,5938,7.32,22,2095,1,1,9.32,0,2129,0.0493,0.7854077253218884,1.0,0,0,electronics,mobile,CA,False,0
15089,4976,18.05,22,2930,2,0,25.63,0,2937,0.0,0.7042528287163481,0.0,0,0,electronics,mobile,DE,False,0
15090,9368,45.58,18,2691,3,0,51.21,0,2806,0.0012,0.8900605350517476,0.0,0,0,grocery,desktop,IN,False,0
15091,9067,124.4,9,3130,1,2,104.77,0,3250,0.0001,1.1873627946931375,2.0,0,0,fashion,desktop,US,False,0
15092,4417,38.89,19,1720,2,0,42.89,0,2078,0.0021,0.9067381674049895,0.0,0,0,gambling,mobile,BR,False,0
15093,8253,37.21,11,150,1,2,23.64,0,427,0.9237,1.5740270727580372,2.0,0,0,utilities,mobile,US,False,0
15094,9150,22.74,13,3098,1,0,23.14,0,3118,0.0001,0.9827139152981849,0.0,0,0,restaurant,desktop,US,False,0
15095,7212,64.33,13,15,0,0,10.0,0,182,0.4925,6.433,0.0,0,0,utilities,mobile,FR,False,1
15096,6948,180.14,12,1495,1,0,161.86,0,1505,0.0417,1.1129371061411095,0.0,0,0,utilities,desktop,US,False,0
15097,5611,2.76,9,1013,2,0,6.85,0,1312,0.0109,0.4029197080291971,0.0,0,0,grocery,pos,CA,True,0
15098,6901,72.27,5,136,1,0,74.52,0,530,0.4605,0.9698067632850241,0.0,0,0,electronics,pos,US,False,1
15099,1482,56.31,20,7,0,0,96.41,0,294,0.267,0.5840680427341562,0.0,0,0,travel,pos,CA,False,0
15100,2058,67.75,4,2696,0,1,82.52,1,3065,0.0,0.8210130877363064,0.0,0,1,grocery,desktop,IN,False,0
15101,3612,14.05,19,2492,3,1,15.91,0,2801,0.0001,0.8830923947203018,0.3333333333333333,0,0,travel,tablet,US,False,0
15102,9447,385.55,20,3528,3,0,267.05,1,3547,0.0001,1.4437371278786744,0.0,0,1,restaurant,desktop,US,False,0
15103,2936,109.57,7,835,1,0,234.29,0,1129,0.1247,0.46766827436083486,0.0,0,0,electronics,mobile,US,False,0
15104,1285,13.91,13,1394,2,0,10.11,0,1646,0.0013,1.3758654797230465,0.0,0,0,restaurant,mobile,NG,False,0
15105,4575,74.56,20,2597,1,0,79.21,0,2972,0.0,0.9412952909986114,0.0,0,0,grocery,pos,US,False,0
15106,3322,53.93,13,592,3,0,39.75,0,724,0.4499,1.3567295597484277,0.0,0,0,grocery,desktop,US,False,0
15107,9907,35.44,11,3205,1,1,32.29,0,3536,0.0002,1.097553422112109,1.0,0,0,entertainment,pos,CA,False,0
15108,3818,44.44,18,2931,3,0,65.86,0,3325,0.0,0.6747646522927422,0.0,0,0,utilities,desktop,BR,False,0
15109,5600,388.3,17,2812,1,0,442.7,2,2920,0.0001,0.8771176869211657,0.0,0,1,electronics,pos,GB,False,0
15110,9673,25.08,0,3233,1,0,32.05,0,3464,0.0,0.7825273010920437,0.0,0,0,crypto,desktop,IN,False,0
15111,8912,218.94,18,1221,3,1,253.74,0,1276,0.065,0.8628517379995271,0.3333333333333333,0,0,electronics,mobile,GB,True,0
15112,9034,46.75,14,1574,0,0,27.18,1,1927,0.0107,1.7200147167034585,0.0,0,1,grocery,mobile,BR,False,0
15113,7907,29.57,20,2741,0,1,45.32,0,2811,0.0002,0.6524713150926743,0.0,0,0,electronics,desktop,CA,False,0
15114,3557,134.93,13,2572,1,1,72.92,0,2652,0.0002,1.8503839824465167,1.0,0,0,restaurant,mobile,US,False,0
15115,7713,684.54,18,1385,2,0,72.21,0,1503,0.1032,9.47985043622767,0.0,0,0,travel,desktop,RU,False,0
15116,5974,14.69,14,222,1,0,9.62,0,599,0.3461,1.5270270270270272,0.0,0,0,restaurant,desktop,US,False,0
15117,3563,92.41,9,1536,0,1,193.8,0,1563,0.019,0.4768317853457172,0.0,0,0,fashion,pos,BR,True,0
15118,5258,148.65,14,1054,1,0,226.5,0,1073,0.0061,0.6562913907284769,0.0,0,0,restaurant,desktop,US,False,0
15119,8644,30.69,12,2011,2,0,41.97,0,2123,0.0005,0.7312365975696927,0.0,0,0,grocery,desktop,US,False,0
15120,648,331.71,16,1955,2,0,48.21,0,1971,0.0072,6.8805227131300555,0.0,0,0,grocery,mobile,BR,False,0
15121,8989,188.8,7,23,2,0,207.56,1,289,0.6153,0.9096164964347659,0.0,0,1,grocery,mobile,US,False,0
15122,7060,19.89,21,1769,0,0,21.62,0,1874,0.0002,0.9199814986123959,0.0,0,0,grocery,desktop,US,False,0
15123,3220,18.34,19,1579,2,0,25.96,0,1583,0.0054,0.7064714946070878,0.0,0,0,grocery,mobile,US,False,0
15124,3977,181.23,7,2351,1,0,179.32,0,2382,0.0,1.010651349542717,0.0,0,0,gambling,desktop,US,False,0
15125,4277,9.84,17,249,3,1,11.25,0,356,0.5196,0.8746666666666667,0.3333333333333333,0,0,electronics,desktop,GB,False,1
15126,4284,33.9,12,1586,2,0,30.43,0,1871,0.0052,1.1140322050607951,0.0,0,0,grocery,mobile,GB,False,0
15127,210,6.68,21,2843,1,0,15.53,0,3173,0.0,0.4301352221506761,0.0,0,0,grocery,mobile,US,False,0
15128,1811,58.93,10,894,1,0,62.36,0,1001,0.0735,0.9449967928159076,0.0,0,0,restaurant,mobile,RU,True,0
15129,4297,200.43,13,1627,1,0,182.9,0,1767,0.0106,1.0958447238928377,0.0,0,0,grocery,mobile,US,False,0
15130,901,81.08,5,16,0,0,46.55,0,41,0.9172,1.7417830290010743,0.0,0,0,utilities,mobile,US,False,0
15131,1404,26.33,23,1178,1,0,46.4,0,1216,0.0062,0.5674568965517242,0.0,0,0,grocery,tablet,US,False,0
15132,9295,9.09,12,702,0,0,10.36,0,713,0.0381,0.8774131274131275,0.0,0,0,other,mobile,US,False,0
15133,5631,35.7,3,1739,2,0,34.38,0,1957,0.0013,1.0383944153577662,0.0,0,0,other,desktop,GB,False,0
15134,9051,114.57,17,112,1,0,99.09,0,484,0.5629,1.1562216167120798,0.0,0,0,gambling,tablet,US,False,0
15135,6490,139.79,8,420,0,0,74.61,0,797,0.1103,1.8736094357324755,0.0,0,0,fashion,mobile,US,False,0
15136,3497,44.57,3,376,2,1,59.72,0,684,0.3994,0.7463161419959813,0.5,0,0,fashion,desktop,US,False,0
15137,8098,27.84,8,1339,4,0,31.13,0,1735,0.0112,0.8943141663989721,0.0,0,0,grocery,pos,US,False,0
15138,5745,321.16,1,62,0,0,202.02,0,461,0.9812,1.5897435897435899,0.0,0,0,entertainment,mobile,US,False,0
15139,5205,16.88,19,1907,0,1,19.78,0,1921,0.0031,0.8533872598584428,0.0,0,0,travel,pos,US,False,0
15140,911,66.52,20,2812,1,0,37.08,0,3058,0.0,1.7939590075512406,0.0,0,0,fashion,desktop,DE,False,0
15141,2050,88.67,0,2409,0,0,208.8,0,2744,0.0,0.4246647509578544,0.0,0,0,electronics,mobile,DE,False,0
15142,412,31.35,21,839,0,0,32.59,1,846,0.0847,0.9619515188708192,0.0,0,1,restaurant,pos,US,False,0
15143,845,105.71,23,20,1,0,31.26,0,325,0.6599,3.381637875879718,0.0,0,0,electronics,mobile,US,False,0
15144,8912,181.59,23,1221,4,0,282.86,0,1276,0.0025,0.6419783638549106,0.0,0,0,fashion,desktop,US,False,0
15145,7896,146.94,5,333,2,1,90.13,0,622,0.2596,1.630311771885055,0.5,0,0,electronics,tablet,CN,False,0
15146,2198,82.58,9,3142,1,1,99.68,0,3397,0.0,0.8284510433386837,1.0,0,0,utilities,mobile,US,False,0
15147,2406,25.51,6,3025,1,0,6.7,1,3248,0.0004,3.807462686567164,0.0,0,1,gambling,mobile,DE,False,0
15148,4843,158.15,22,359,3,2,110.56,0,570,0.4604,1.43044500723589,0.6666666666666666,0,0,entertainment,desktop,US,False,0
15149,3260,18.67,8,1497,3,0,24.47,1,1776,0.0032,0.7629750715161423,0.0,0,1,other,tablet,IN,False,0
15150,5508,211.08,18,295,0,1,22.9,0,634,0.8374,9.217467248908298,0.0,0,0,utilities,mobile,GB,False,1
15151,2154,220.98,18,1988,3,1,136.03,0,2238,0.0094,1.6244945967801219,0.3333333333333333,0,0,other,mobile,US,False,0
15152,4024,14.97,15,1047,1,1,21.74,0,1437,0.004,0.688592456301748,1.0,0,0,grocery,mobile,US,False,0
15153,9171,39.15,18,1979,1,0,36.1,0,2114,0.0007,1.0844875346260388,0.0,0,0,entertainment,desktop,FR,False,0
15154,4536,20.15,12,1854,2,0,17.75,0,2105,0.0152,1.1352112676056336,0.0,0,0,restaurant,mobile,BR,True,0
15155,8749,76.73,2,3432,2,0,59.01,0,3648,0.0,1.300288086764955,0.0,0,0,entertainment,mobile,US,False,0
15156,5261,104.47,15,3626,1,1,49.83,1,3824,0.0,2.096528195865944,1.0,0,1,grocery,tablet,FR,True,0
15157,4223,34.21,5,3013,0,1,38.09,2,3238,0.0001,0.8981359936991336,0.0,0,1,utilities,mobile,BR,False,0
15158,5029,42.73,14,2563,1,1,35.33,0,2754,0.005,1.2094537220492498,1.0,0,0,restaurant,mobile,GB,False,0
15159,7389,88.95,10,868,2,0,42.27,0,910,0.1738,2.1043293115684882,0.0,0,0,fashion,desktop,CA,False,0
15160,9986,15.26,3,2569,1,1,15.42,0,2716,0.0001,0.9896238651102465,1.0,0,0,utilities,desktop,US,False,0
15161,301,6.79,18,1328,2,0,7.07,0,1348,0.0097,0.9603960396039604,0.0,0,0,grocery,mobile,US,False,0
15162,5101,110.56,17,2008,0,0,69.53,1,2134,0.0085,1.5901049906515174,0.0,0,1,entertainment,mobile,GB,False,0
15163,6720,36.68,9,2435,3,0,67.47,0,2499,0.0001,0.5436490291981622,0.0,0,0,entertainment,desktop,US,False,0
15164,3996,4.43,22,1223,1,0,4.27,2,1379,0.037,1.0374707259953162,0.0,0,1,entertainment,mobile,US,False,0
15165,5683,70.37,16,1390,3,0,76.55,0,1550,0.0058,0.9192684519921621,0.0,0,0,restaurant,mobile,US,False,0
15166,548,380.43,10,2158,5,0,199.79,0,2501,0.0007,1.904149356824666,0.0,0,0,restaurant,desktop,US,False,0
15167,2803,12.85,3,3611,0,0,19.03,0,3736,0.0,0.675249605885444,0.0,0,0,electronics,mobile,US,False,0
15168,3712,85.97,16,3646,1,0,103.91,0,3780,0.0,0.8273505918583389,0.0,0,0,restaurant,desktop,CA,False,0
15169,4012,44.65,9,3231,3,1,50.31,0,3412,0.0,0.8874975154044921,0.3333333333333333,0,0,fashion,mobile,US,False,0
15170,6810,5.97,21,3205,1,0,5.01,0,3577,0.0001,1.1916167664670658,0.0,0,0,electronics,mobile,US,False,0
15171,9031,186.43,23,836,2,0,122.13,0,1046,0.0479,1.526488168345206,0.0,0,0,utilities,mobile,GB,False,0
15172,600,9.33,7,2346,1,2,7.25,0,2383,0.0017,1.286896551724138,2.0,0,0,grocery,pos,IN,False,0
15173,4433,103.1,13,3279,1,0,82.58,0,3643,0.0,1.248486316299346,0.0,0,0,entertainment,mobile,FR,False,0
15174,3928,5.84,14,561,0,0,6.27,0,719,0.1354,0.9314194577352473,0.0,0,0,grocery,desktop,US,False,0
15175,9665,25.08,16,149,0,0,20.72,0,425,0.028,1.2104247104247103,0.0,0,0,fashion,tablet,US,False,0
15176,7021,1341.62,7,1895,1,0,372.37,0,2027,0.003,3.6029218250664656,0.0,0,0,grocery,desktop,CA,False,0
15177,9560,62.99,11,2393,1,0,44.24,0,2718,0.0002,1.4238245931283906,0.0,0,0,other,pos,US,False,0
15178,4964,148.89,8,858,1,0,103.28,0,1224,0.0687,1.4416150271107666,0.0,0,0,restaurant,mobile,RU,False,0
15179,6273,309.83,12,2085,0,0,189.12,0,2206,0.0003,1.6382719966159052,0.0,0,0,utilities,desktop,US,False,0
15180,8541,71.06,11,1851,0,0,74.22,0,1951,0.0004,0.9574238749663164,0.0,0,0,restaurant,tablet,DE,False,0
15181,372,161.28,6,2416,1,1,166.76,0,2762,0.0001,0.967138402494603,1.0,0,0,grocery,desktop,US,False,0
15182,9264,11.59,21,1633,1,0,10.43,0,2020,0.0018,1.1112176414189838,0.0,0,0,electronics,desktop,US,False,0
15183,4716,2.65,11,1828,0,0,4.23,0,1884,0.0036,0.6264775413711583,0.0,0,0,fashion,tablet,US,False,0
15184,9628,43.89,7,3434,4,0,50.7,0,3456,0.0,0.865680473372781,0.0,0,0,entertainment,mobile,IN,False,0
15185,97,144.18,11,875,2,1,116.32,0,1261,0.1283,1.2395116918844569,0.5,0,0,restaurant,mobile,US,False,0
15186,933,252.41,20,940,0,0,151.26,0,997,0.054,1.6687161179426155,0.0,0,0,other,mobile,DE,False,0
15187,740,69.27,7,3280,2,0,59.89,1,3406,0.0,1.1566204708632493,0.0,0,1,grocery,mobile,US,False,0
15188,571,123.84,20,3464,1,1,85.6,0,3777,0.0001,1.4467289719626168,1.0,0,0,electronics,desktop,CA,False,0
15189,1332,19.63,12,2620,0,0,17.54,0,2898,0.0002,1.1191562143671607,0.0,0,0,other,mobile,CN,False,0
15190,3289,108.52,15,635,2,0,62.25,0,929,0.648,1.743293172690763,0.0,0,0,utilities,desktop,CA,False,0
15191,1335,52.48,10,1948,2,1,50.57,0,2187,0.0103,1.0377694285149297,0.5,0,0,restaurant,tablet,US,False,0
15192,1450,54.14,18,376,1,0,84.05,0,696,0.4881,0.6441403926234385,0.0,0,0,gambling,mobile,US,False,0
15193,4442,78.5,8,1297,3,0,96.43,0,1382,0.0046,0.8140620138960903,0.0,0,0,grocery,mobile,GB,False,0
15194,6260,87.25,5,3446,1,0,70.21,0,3622,0.0,1.242700470018516,0.0,0,0,grocery,tablet,FR,False,0
15195,458,9.62,13,2315,1,1,12.59,0,2392,0.0001,0.7640984908657664,1.0,0,0,grocery,pos,US,False,0
15196,5709,56.87,2,1957,4,0,89.83,0,1973,0.0008,0.6330847155738617,0.0,0,0,crypto,tablet,US,False,0
15197,5787,20.45,15,2356,0,0,17.89,0,2634,0.0009,1.1430967020681944,0.0,0,0,travel,desktop,RU,False,0
15198,3161,23.87,2,433,2,0,24.2,0,573,0.448,0.9863636363636364,0.0,0,0,restaurant,desktop,US,False,0
15199,1881,17.39,11,1405,4,0,23.27,0,1496,0.0653,0.7473141383755909,0.0,0,0,electronics,mobile,CA,False,0
15200,6320,32.27,18,1140,3,0,21.2,0,1277,0.4424,1.522169811320755,0.0,0,0,restaurant,mobile,US,False,0
15201,7787,430.26,6,2600,3,0,605.21,0,2686,0.0001,0.7109267857437913,0.0,0,0,grocery,desktop,US,False,0
15202,2836,178.51,18,1984,2,0,124.92,0,2065,0.0044,1.4289945565161704,0.0,0,0,electronics,mobile,US,False,0
15203,5023,252.27,1,2492,0,0,241.49,0,2772,0.0002,1.0446395295871465,0.0,0,0,other,pos,DE,False,0
15204,980,105.88,15,2066,0,1,166.51,0,2364,0.0023,0.6358777250615578,0.0,0,0,grocery,desktop,CA,False,0
15205,7791,61.08,10,3467,0,0,16.65,0,3676,0.0,3.6684684684684687,0.0,0,0,other,mobile,NG,False,0
15206,6623,295.98,8,2942,1,0,346.42,0,3061,0.0,0.8543963974366376,0.0,0,0,entertainment,desktop,GB,False,0
15207,4240,45.4,23,877,1,0,44.48,1,1137,0.0212,1.02068345323741,0.0,0,1,restaurant,mobile,US,False,0
15208,6041,37.51,14,1455,2,0,17.71,0,1717,0.0419,2.1180124223602483,0.0,0,0,other,desktop,CN,False,0
15209,9562,199.94,7,1127,1,1,141.28,0,1199,0.015,1.4152038505096263,1.0,0,0,entertainment,mobile,FR,False,0
15210,5584,4.65,11,275,0,0,8.89,1,475,0.0558,0.5230596175478065,0.0,0,1,crypto,mobile,US,False,0
15211,4227,47.85,8,1641,2,0,51.37,0,1666,0.0005,0.9314775160599572,0.0,0,0,utilities,desktop,US,False,0
15212,4469,24.99,16,3244,4,0,26.49,0,3550,0.0,0.9433748584371461,0.0,0,0,entertainment,mobile,US,False,0
15213,1815,33.19,2,3226,2,0,34.35,0,3280,0.0001,0.9662299854439591,0.0,0,0,gambling,mobile,CA,True,0
15214,9116,49.46,23,2643,2,1,78.27,0,2898,0.0,0.6319151654529194,0.5,0,0,grocery,desktop,US,False,0
15215,5470,24.87,15,993,1,0,27.06,0,1322,0.0177,0.919068736141907,0.0,0,0,utilities,desktop,US,False,0
15216,3899,13.21,21,1109,1,0,16.72,0,1443,0.0267,0.7900717703349284,0.0,0,0,grocery,mobile,US,False,0
15217,9379,89.27,11,2825,2,0,90.53,0,2828,0.0,0.9860819617806251,0.0,0,0,gambling,mobile,GB,False,0
15218,5471,15.74,11,2166,4,2,34.71,0,2378,0.002,0.4534716220109479,0.5,0,0,restaurant,mobile,US,False,0
15219,1461,838.34,10,2885,1,0,177.48,0,2945,0.0001,4.723574487266172,0.0,0,0,grocery,mobile,US,False,0
15220,6905,64.0,15,2336,2,0,59.01,0,2723,0.0,1.0845619386544654,0.0,0,0,grocery,pos,US,False,0
15221,9675,5.54,15,1470,1,0,11.39,0,1636,0.003,0.4863915715539947,0.0,0,0,fashion,mobile,DE,False,0
15222,8254,78.43,20,1894,0,0,76.49,1,1996,0.0029,1.0253627925218984,0.0,0,1,restaurant,mobile,US,False,0
15223,3748,307.68,6,3596,1,0,314.31,0,3736,0.0,0.9789061754318985,0.0,0,0,electronics,desktop,US,False,0
15224,8067,37.77,5,771,1,0,39.51,0,808,0.0866,0.9559605163249811,0.0,0,0,electronics,pos,US,False,0
15225,4759,174.82,3,1650,1,0,99.4,1,1812,0.0314,1.7587525150905432,0.0,0,1,crypto,mobile,US,False,0
15226,3996,3.61,15,1223,1,0,4.71,2,1379,0.0032,0.7664543524416135,0.0,0,1,grocery,mobile,US,False,0
15227,5515,38.71,23,1857,3,0,32.06,1,2068,0.0088,1.207423580786026,0.0,0,1,entertainment,mobile,US,False,0
15228,760,62.88,21,2664,2,0,84.68,0,2995,0.0,0.742560226735947,0.0,0,0,utilities,pos,IN,False,0
15229,2641,64.71,7,875,2,0,82.38,0,1268,0.0232,0.7855061908230153,0.0,0,0,grocery,mobile,CA,False,0
15230,5760,15.04,21,4,1,1,17.43,0,383,0.3834,0.8628800917957544,1.0,0,0,utilities,mobile,FR,True,0
15231,1163,9.89,11,3096,1,0,8.37,0,3313,0.0,1.1816009557945044,0.0,0,0,grocery,mobile,US,False,0
15232,4057,188.4,2,3092,6,0,170.39,0,3358,0.0,1.1056986912377489,0.0,0,0,restaurant,desktop,US,False,0
15233,8262,9.21,7,2669,1,0,9.22,0,2706,0.0001,0.9989154013015185,0.0,0,0,grocery,mobile,FR,False,0
15234,8943,57.07,11,3370,2,1,35.04,0,3764,0.0,1.6287100456621004,0.5,0,0,restaurant,mobile,US,False,0
15235,1819,51.72,10,495,2,1,54.73,0,801,0.4749,0.9450027407272064,0.5,0,0,restaurant,mobile,US,False,0
15236,9452,24.91,17,1229,2,0,19.92,0,1550,0.0053,1.2505020080321285,0.0,0,0,crypto,tablet,US,False,0
15237,4618,26.9,3,2184,0,0,60.71,0,2234,0.0,0.44309010047768077,0.0,0,0,gambling,mobile,DE,False,0
15238,1520,414.78,17,1682,3,1,64.24,0,1703,0.0563,6.456724782067248,0.3333333333333333,0,0,utilities,desktop,CA,False,0
15239,7476,88.0,8,2646,2,0,56.68,0,2780,0.0001,1.55257586450247,0.0,0,0,entertainment,mobile,GB,False,0
15240,843,170.01,12,3320,2,0,124.42,0,3719,0.0,1.3664201896801156,0.0,0,0,gambling,desktop,US,False,0
15241,7281,111.08,21,2356,4,0,93.26,0,2408,0.0012,1.1910787046965472,0.0,0,0,utilities,mobile,US,False,0
15242,6953,39.87,18,2945,2,0,30.91,0,3149,0.0001,1.2898738272403751,0.0,0,0,fashion,desktop,RU,False,0
15243,6368,15.32,1,635,1,0,16.31,0,648,0.4338,0.9393010423053343,0.0,0,0,entertainment,mobile,US,False,0
15244,8265,34.66,0,183,2,0,40.12,0,194,0.684,0.8639082751744765,0.0,0,0,entertainment,desktop,US,False,0
15245,8212,1317.78,20,349,1,0,738.04,0,640,0.1275,1.7855129803262697,0.0,0,0,grocery,mobile,FR,False,1
15246,4343,40.85,13,1708,1,0,62.17,1,1812,0.0003,0.6570693260414991,0.0,0,1,grocery,mobile,US,False,0
15247,5094,45.0,7,3541,1,1,58.63,1,3753,0.0,0.7675251577690602,1.0,0,1,fashion,desktop,FR,False,0
15248,4128,5.14,17,332,0,1,5.42,0,356,0.7583,0.9483394833948339,0.0,0,0,grocery,desktop,CA,False,0
15249,6122,114.22,3,2182,4,0,102.27,0,2440,0.0001,1.116847560379388,0.0,0,0,fashion,mobile,CN,False,0
15250,5158,50.16,8,447,2,0,51.32,0,454,0.2701,0.9773967264224473,0.0,0,0,grocery,mobile,US,False,0
15251,2918,24.74,8,3452,3,1,32.86,0,3656,0.0,0.7528910529519172,0.3333333333333333,0,0,fashion,mobile,BR,False,0
15252,4188,130.63,18,781,2,1,120.94,0,1088,0.0525,1.0801223747312716,0.5,0,0,grocery,pos,US,False,0
15253,5615,22.68,20,2086,0,0,15.65,0,2362,0.0035,1.4492012779552714,0.0,0,0,electronics,pos,CA,False,0
15254,7983,69.22,9,1981,2,0,57.45,0,2346,0.0034,1.2048738033072235,0.0,0,0,fashion,mobile,IN,False,0
15255,1344,44.24,22,2099,3,0,67.58,1,2446,0.0002,0.6546315477952057,0.0,0,1,entertainment,mobile,US,False,0
15256,5589,104.3,5,2950,1,0,107.36,0,3294,0.0,0.9714977645305514,0.0,0,0,fashion,mobile,US,False,0
15257,9404,32.81,16,1622,1,1,43.67,0,1668,0.039,0.7513166933821845,1.0,0,0,grocery,mobile,US,False,0
15258,4040,240.58,14,1365,0,1,213.91,0,1586,0.0978,1.124678603150858,0.0,0,0,utilities,mobile,US,False,0
15259,683,64.65,10,3504,3,0,72.16,0,3782,0.0,0.8959257206208427,0.0,0,0,utilities,mobile,BR,False,0
15260,8491,62.2,10,1537,1,0,94.79,1,1612,0.0049,0.656187361536027,0.0,0,1,entertainment,desktop,US,False,0
15261,2120,27.6,14,2561,1,0,36.47,0,2915,0.0002,0.7567863997806417,0.0,0,0,restaurant,desktop,US,False,0
15262,6942,138.41,2,1604,2,0,144.82,0,1783,0.0059,0.9557381577130231,0.0,0,0,electronics,mobile,CA,False,0
15263,4565,37.86,7,3275,3,0,43.76,0,3564,0.0,0.8651736745886655,0.0,0,0,gambling,desktop,DE,False,0
15264,9421,77.02,5,1717,3,1,103.43,0,1948,0.0177,0.7446582229527215,0.3333333333333333,0,0,restaurant,pos,NG,False,0
15265,7712,8.43,19,803,2,0,8.02,0,876,0.2458,1.0511221945137157,0.0,0,0,restaurant,mobile,US,False,0
15266,8003,315.66,7,977,0,0,342.2,0,1034,0.0144,0.9224430157802456,0.0,0,0,entertainment,mobile,RU,False,0
15267,6000,33.98,4,358,2,2,55.1,0,738,0.1498,0.6166969147005444,1.0,0,0,fashion,mobile,US,False,0
15268,1394,14.22,5,2710,2,1,10.8,0,2759,0.0002,1.3166666666666667,0.5,0,0,entertainment,desktop,US,False,0
15269,1695,546.86,13,585,0,0,125.39,0,935,0.3871,4.361272828774225,0.0,0,0,other,mobile,US,False,0
15270,451,139.18,14,3506,0,0,68.21,0,3825,0.0,2.040463275179593,0.0,0,0,entertainment,pos,US,False,0
15271,6295,335.56,4,247,1,0,328.61,0,639,0.2365,1.0211496911232159,0.0,0,0,gambling,tablet,US,False,1
15272,6887,58.43,20,3219,2,0,48.64,0,3405,0.0,1.2012746710526316,0.0,0,0,grocery,mobile,GB,False,0
15273,2055,346.58,9,2608,1,1,25.33,0,2898,0.0007,13.68258981444927,1.0,0,0,fashion,mobile,IN,False,0
15274,8589,443.43,17,1891,2,0,99.74,0,1978,0.0052,4.445859234008422,0.0,0,0,grocery,mobile,US,False,0
15275,3472,64.76,20,2724,3,0,67.33,0,3114,0.0002,0.9618297935541364,0.0,0,0,grocery,mobile,DE,False,0
15276,2172,35.05,8,2720,0,0,35.22,0,3040,0.0001,0.9951731970471323,0.0,0,0,grocery,desktop,BR,False,0
15277,7477,85.94,15,3501,0,0,69.74,0,3516,0.0,1.2322913679380556,0.0,0,0,fashion,desktop,DE,False,0
